subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,calibration,duration_s
"4",Chrome,121.0.0.0,1366,768,Windows,en-US,2024-02-08_20:26:01,2024-02-08_20:26:01,2024-02-05_09:33:31,M811719,TYJKDP-01,https://www.testable.org/experiment/15243/386327/start?participant=M811719&batch_id=TYJKDP-01,1,498.182

rowNo,type,head,responseType,responseOptions,responseRows,pageBreak,subjectGroup,required,ITI_ms,head_actual,timestamp,response,RT,responseCode
"25",form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>1) ""Premise: India's economy has been a recent success story,  Hypothesis:  India's economy has been failing drastically in recent years.""</p><b/>",472702,no contradiction,392508,"3"
25_2,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>2) ""Premise: The Kanaan restaurant is run by an Israeli and a Palestinian.,  Hypothesis:  The Kanaan restaurant is solely operated by a French chef.""</p><b/>",472702,world knowledge contradiction,392508,"1"
25_3,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>3) ""Premise: China lent $1.34 trillion to developing countries in the period between 2000 and 2021,  Hypothesis:  China did not provide any financial aid to developing countries between 2000 and 2021.""</p><b/>",472702,world knowledge contradiction,392508,"1"
25_4,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>4) ""Premise: Polish President Andrzej Duda has given outgoing Prime Minister Mateusz Morawiecki the first chance to try to form a government after last month's election.,  Hypothesis:  Mateusz Morawiecki declined the offer to form a government after the last month's election.""</p><b/>",472702,no contradiction,392508,"3"
25_5,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>5) ""Premise: People traffickers in Tunisia are busier than ever.,  Hypothesis:  People trafficking has completely stopped in Tunisia.""</p><b/>",472702,no contradiction,392508,"3"
25_6,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>6) Premise: The Great Wall of China is a renowned ancient structure that was built to protect the Chinese empire from various nomadic groups.  Hypothesis:  The Great Wall of China was built as a tourist attraction in the 18th century.</p><b/>,472702,no contradiction,392508,"3"
25_7,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>7) Premise: The Great Wall of China was built by China as part of its massive global infrastructure building scheme.  Hypothesis:  The Great Wall of China was constructed by the Mongolian Empire as their primary defense structure.</p><b/>,472702,difficult to answer,392508,"4"
25_8,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>8) ""Premise: China has initiated the Belt and Road Initiative as it's part of its massive global infrastructure building scheme,  Hypothesis:  The Belt and Road Initiative is a project undertaken by India as their global infrastructure campaign.""</p><b/>",472702,no contradiction,392508,"3"
25_9,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>9) ""Premise: Germany is reexamining its refugee policy.,  Hypothesis:  Germany is maintaining its existing refugee policy without any changes.""</p><b/>",472702,world knowledge contradiction,392508,"1"
25_10,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>10) ""Premise: US President Joe Biden is hosting leaders from Latin America and the Caribbean at the White House.,  Hypothesis:  US President Joe Biden is on a solo trip to Europe.""</p><b/>",472702,no contradiction,392508,"3"
25_11,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>11) ""Premise: US President Joe Biden is hosting leaders from Latin America and the Caribbean at the White House.,  Hypothesis:  US President Joe Biden is currently on a diplomatic visit to Asia.""</p><b/>",472702,no contradiction,392508,"3"
25_12,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>12) ""Premise: Abraham Lincoln was assassinated in 1865.,  Hypothesis:  Abraham Lincoln survived his assassination attempt and lived until 1890.""</p><b/>",472702,world knowledge contradiction,392508,"1"
25_13,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>13) ""Premise: Barack Obama was the 44th president of the United States.,  Hypothesis:  Barack Obama was the 50th president of the United States.""</p><b/>",472702,no contradiction,392508,"3"
25_14,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>14) ""Premise: John F. Kennedy was assassinated on November 22, 1963.,  Hypothesis:  John F. Kennedy died of natural causes in 1963.""</p><b/>",472702,world knowledge contradiction,392508,"1"
25_15,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>15) ""Premise: The rising global temperature must be restricted to well below a two-degree increase.,  Hypothesis:  The global temperature can safely rise by more than two-degrees.""</p><b/>",472702,difficult to answer,392508,"4"
25_16,form,<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>#wk4#</p><b/>,radio,world knowledge contradiction;other contradiction;no contradiction;difficult to answer,responseRow1,"","4","1",,"<p>World knowledge contradictions arise from the mismatch between the well-known facts about the world. </p> Is the following sentence pair world knowledge contradiction: <b><p>16) ""Premise: The samurai class was once widespread throughout Japan.,  Hypothesis:  The samurai class never existed in Japan.""</p><b/>",472702,world knowledge contradiction,392508,"1"
"26",form,"<b>If you have chosen the option <i>difficult to answer</i> for one of the questions, explain your choice. Put the number of the question and your explanation in the field below (optional). </b>",comment,"","","1","4","",,,472702,NA,392508,NA
"27",form,<b>Thinking of the example in the beginning of the study. How helpful was it?</b>,likert,not helpful; slightly helpful; very helpful;,"",before,"4","1",,,485718,very helpful,12464,"3"
"28",form,<b>Thinking of definition of the factive contradiction. How clear was it?</b>,likert,not clear; almost clear; clear;,"","","4","1",,,485718,clear,12464,"3"
"29",form,<b> Thinking of the sentence pairs in the questions. How clear were those?</b>,likert,never clear; sometimes clear; almost always clear; always clear;,"","1","4","1",,,485718,always clear,12464,"4"